"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","W8gobe","wiI7pd","RfDO5c","RfDO5c 2","RfDO5c 3","RfDO5c 4","RfDO5c 5","RfDO5c 6","RfDO5c 7","RfDO5c 8","RfDO5c 9","RfDO5c 10","RfDO5c 11","RfDO5c 12","dSlJg src","znYl0","dSlJg src 2","znYl0 2","w8nwRe"
"https://lh3.googleusercontent.com/a-/ALV-UjXqJAkLyvXzgt7SYuvNuZ-j1F9s8Dbgja9AyRMDpxIaiNE=w36-h36-p-rp-mo-ba4-br100","Diana Forisanti","Local Guide · 76 ulasan · 157 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","Semakin bagus dan bersih dr waktu k waktu... Krn slalu mampir k sini saat madura 🤩🤩","Layanan","Makan di tempat","Jenis makanan","Makan malam","Tarif per orang","Rp 25.000–50.000","4","Makanan:","4","Layanan:","4","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjU2rvP_56il02uTiATZaZLIVECEMU-VN-NeG_-0XgSGKZU=w36-h36-p-rp-mo-ba2-br100","M Naharus","Local Guide · 11 ulasan · 22 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","5…","Makanan:","","","","5","","Layanan:","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjX-tUi6AdCzZg60hFuVa62rsvo8_UCyhgmN0O578BTdfB4=w36-h36-p-rp-mo-ba3-br100","Lena Megawati","Local Guide · 3 ulasan · 34 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWwEme1FzaExjw5cliyw8n9nGwUYre47fRES8HxWaBLTQ=w36-h36-p-rp-mo-ba4-br100","Heri Gunawan","Local Guide · 91 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Self service di tempat yg luas dan bebek serta sambalnya mantab","5","3","","3","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVo_fHX0K_LwQ0bJqtBdz-hvszRaCXSMoEidadUoQvXbDgT=w36-h36-p-rp-mo-ba4-br100","ywn 99","Local Guide · 145 ulasan · 170 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Lokasi Bebek sinjai yg mantap, parkir luas ada mushola luas, tempat makan luas sistem self serving, bayar trus ambil makanan dan bawa ke meja sendiri. Sambal mangga nya mak nyoss pedes banget tapi nagih.","","","","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjX5vqeoHv6czcthB-bzZgJgpbbciv7PeFu_lWkAmNfOyU8=w36-h36-p-rp-mo-ba3-br100","adil damara","Local Guide · 12 ulasan · 26 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","4…","Makanan:","","","","5","","Layanan:","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjXEPUWajZX1jlJcc5WBtIAhiarolV3JkuFb3vYDUkO1aA=w36-h36-p-rp-mo-br100","Adhitya Krisna","2 ulasan · 9 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXL9kPc_q5bg3VzZ9-3TKZMA8n3sukO21rQr_vzXCdnStI=w36-h36-p-rp-mo-br100","opiq yaa 1m4n djamal","47 ulasan · 143 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","","","","","","","Layanan","Makan di tempat…","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjVWSmITK2_nRaRlItwLcqlk8H3cYdcZwfcGGoJgiK8fGiA=w36-h36-p-rp-mo-ba4-br100","MD2 Channel","Local Guide · 99 ulasan · 65 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","enak, harga sesuai","Layanan","Makan di tempat","Jenis makanan","Sarapan siang","Tarif per orang","Rp 25.000–50.000","5","Makanan:","5","Layanan:","5","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocJ3sM20fZugBhIo4wKVpeOzvXuSSMNuA9gP4EGQVVx2=w36-h36-p-rp-mo-br100","Xiomi Redmi","5 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","Layanan","Makan di tempat…","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjWHnKZiHUH8-XlwxSVEm8ZB8Gl8UPtjolIdWypNQZUgXFQ=w36-h36-p-rp-mo-br100","Windy Hariadi","","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","5…","Makanan:","","","","5","","Layanan:","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjXMCM1NWyJUqRgs_B9x-yMu2lGzC7OegczQXX4pG5CKv_g=w36-h36-p-rp-mo-br100","07_Delisha Zahra Nabila","3 ulasan · 1 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJ2oex3I9mEAj9FMfvCZ2hrPMgUQY0wZyaSC6U9LkZZ=w36-h36-p-rp-mo-br100","Mojopahit Sofa","4 ulasan · 12 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Sesuai dengan bintang yang saya berikan","Layanan","Makan di tempat","Jenis makanan","Makan siang","Tarif per orang","Rp 1–25.000","5","Makanan:","5","Layanan:","5","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjW-aqcyXdV2XS7eHZn9d4VQC-JfRmdvBjM1B_ycOko25QU=w36-h36-p-rp-mo-br100","Dedi Irawan","2 ulasan · 16 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWWn9AzGijmPaN_9hiZbwchNqEfMlqaO-iRfnVg3Wla1s4=w36-h36-p-rp-mo-ba3-br100","Iman Yudipriatna","Local Guide · 8 ulasan · 79 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","","","","","","Layanan","Makan di tempat…","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjW78GHWsG-1-ZhMCE8YMjhfD8J7hNkE7Ti7pJiw6YO45rs=w36-h36-p-rp-mo-ba3-br100","Inessa Amelia Nova","Local Guide · 29 ulasan · 27 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Kasirnya ga bisa ngitung. Bilang tidak ada kembalian. Sekelas sinjay tidak ada kembalian. Karna udah antre lama. Pembayaran Pakai hp pun sinyalnya lagi buruk. Pesanan saya habis 81 rb yaudah saya kasih 105rb saya bilang yaudah mbak ini kembaliannya 20rb gpp kalau memang gaada, kasian yang belakang antre lama kalau nunggu sinyal saya.  Ternyata kembaliannya 2rb an. Harusnya ada dong kembalian full. Yakni 24rb. Uang 2 rb an pun saya ga masalah. Wkwk. Saya jelaskan malah mbaknya bingung. Malah melotot ke saya. Ampun dah gara gara uang receh. sekelas sinjay lo masih mau nilep kembalian recehhhhhhh. Nama kasirnya lupa.karna memang gamau inget inget. TAPI TIBA TIBA KEPIKIRAN KASIAN OWNERNYA DI AKHIRAT KALAU HARUS MEMPERTANGGUNGJAWAB KAN KELAKUAN OKNUM KASIR TUKANG BOHONG, KALAU MEMANG OWNERNYA GA NYURUH SISTEM GAADA KEMBALIAN.  saya kesana hari Minggu, 17 september 2023 pukul 2 siang. Kasirnya sebelah kanan deket pengambilan makan langsung disana. Saran saya udah banyak lo keuntungannya jangan gampang bilang gaada kembalian deh. Jadi salah satu icon di madura semoga hanya oknum yah. Untuk mbak nya kalau di ajarin jangan melotot mata you lepas gimana. Jujur bbukan karna kembalian recehnya yah, kembalian yang harusnya ADA KENAPA BILANG GAADA. profesionalitasnya semoga ditingkatkan lagi. Semoga dibaca

FYI: kembalian yang saya terima 24 rb setelah menjelaskan panjang lebar dan mbaknya melotot akhirnya ngitung pake kalkulator. Wkwkw mbak MENAKUTKAN banget kamu pas melotot. Senyum aja deh","","","","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjX0f71Zl05X9tMA2YjYZzCZ6Ocbww9NYCywbvWUGM1Cnu0=w36-h36-p-rp-mo-ba4-br100","don rahardi","Local Guide · 91 ulasan · 73 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","Lokasi cabang yg baru, tapi pengunjungnya selalu ram
ai poll......","5","4","","3","","","","Makanan:","","Layanan:","","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjUVQYudJGXFjli58BKOrHZRyniGDzxfhPGDNrJYiGEaJo8q=w36-h36-p-rp-mo-ba4-br100","Arie Widodo (cakarie)","Local Guide · 35 ulasan · 284 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","sebulan lalu","","","3…","Makanan:","","","","3","","Layanan:","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a/ACg8ocLy892TakJ9Ni9rHw92Y0LxZx9GxSErhyd8zOUzFyGl=w36-h36-p-rp-mo-br100","Noerolandra Dwi S","5 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","","5…","Makanan:","","","","5","","Layanan:","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjXPRhXDg8ZY90DD2F9M2td2k_7FvhdXLBYv0X3EwteR2gA=w36-h36-p-rp-mo-ba4-br100","Tanti SW","Local Guide · 129 ulasan · 73 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","sebulan lalu","","Bebek goreng dengan sambal mangga, memang perpaduan yang serasi. Seporsi nasi bebek, mungkin belum cukup untuk sebagian pecinta bebek, harus ditambah bebek goreng lagi. Seporsi nasi bebek terdiri dari nasi, bebek goreng dengan ukuran besar, ati ampela bebek, kremesan, sambal mangga dan lalapan. Rasa bebek gorengnya empuk dengan paduan bumbu dan rempah yang seimbang apalagi dicocol dengan sambal mangga yang pedas asam. Rasanya memang mantap. Harga cukup terjangkau. Pesanan cepat disediakan untuk nasi bebek. Untuk minuman yang cepat datang adalah es teh manis. Suasana tempat makan tanpa dinding, dengan pendingin kipas angin. Terdapat ruang vip dengan pendingin AC. Terdapat tempat sholat yg cukup luas, tempat parkir yang luas, toilet yang cukup banyak. Restoran bebek Sinjay memang wajib untuk dikunjungi.","Layanan","Makan di tempat","Jenis makanan","Makan siang","Tarif per orang","Rp 150.000–175.000","5","Makanan:","5","Layanan:","5","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan",""
